,respondent,task,interval,time,company,purpose,purpose_eval,detail,description,desc_eval_comp,desc_eval_elem,desc_eval_char,PQ1,ATT1,PQ2,HQ1,PQ3,HQ2,HQ3,ATT2,PQ4,HQ4,familiarity
241,50,2,2s,118.0,1.0,"Sunglasses, possibly regular glasses too, and optical services",1.0,1.0,"There was a ""book appointment"" button on the top right I think. There were pictures of models in sunglasses. The page was very blue and ""sunny"" feeling, as if relating to travel",-,-,-,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,False
242,50,3,2s,140.0,1.0,Outdoor clothing and equipment I believe.,1.0,0.0,There was a large picture of a tiger in the main screen on the left. There were four pictures at the bottom of the page labelled with shopping categories. Most of the web page was large clear images. There was a lot of red. ,-,-,-,5.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,7.0,6.0,True
243,50,4,2s,125.0,1.0,Provides weather forecasting,1.0,0.0,"The main part of the web page featured a representation of a map with weather information over it. on the right hand side there was a table with weather information, possibly for different days or areas. There was a lot of information packed into the space so it was difficult to know where to focus attention, although this is probably easier once familiar with the page. ",-,-,-,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,False
244,50,5,2s,88.0,1.0,Pet/animal products. food/toys/enrichment?,1.0,0.0,"There were photos for different sections including ""terrariums"". there was empty space in the top section around the webpage name.",-,-,-,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,False
245,50,6,2s,108.0,1.0,news and information about technology,1.0,0.0,"There were multiple sections each containing multiple articles - the centre main as well as at least one section on the left and, I think, two sections on the right. It was not immediately clear what the grouping of articles it was or what the different sections referred to. It felt similar to a newspaper page",-,-,-,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,False
246,2,1,5s,45.0,1.0,sustainable clothes,1.0,0.0,"pqale, bland not very inviting",-,-,-,6.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,False
247,2,2,5s,22.0,1.0,vacations,0.0,1.0,bright colourful inviting,-,-,-,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,False
248,2,3,5s,42.0,0.5,athletic gear,1.0,0.0,"big tiger, people running up hill, not too much information",-,-,-,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,False
249,2,4,5s,39.0,1.0,the weather forecast,1.0,0.0,"lots of information, not overly colourful",-,-,-,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,False
250,2,5,5s,48.0,1.0,pet items,1.0,1.0,"very busy, lots to look at, colourful",-,-,-,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,False
251,2,6,5s,36.0,1.0,batteries,0.0,0.0,"too many words, couldnt concentrate",-,-,-,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,False
252,3,1,5s,114.0,1.0,clothing for all ages and genders ,1.0,0.0,sleek website with big picture in the middle then panels of pictures at the bottom with categories ,-,-,-,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,False
253,3,2,5s,95.0,1.0,sunglasses or eye protection ,1.0,1.0,blue webpage  with picture in the middle of people at the beach ,-,-,-,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,False
254,3,3,5s,208.0,1.0,sportswear,1.0,0.0,"blueish website homepage,  with big cat on the big picture, ",-,-,-,6.0,5.0,6.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,False
255,3,4,5s,223.0,1.0,the website shows  you the weather foecast,1.0,0.5,title and navigation bar at the top with big map picture with different locations with corresponding weather and more option on the  right,-,-,-,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,False
256,3,5,5s,100.0,1.0,pet food,1.0,1.0,yellow themed page with picture of dog and pet food.  ,-,-,-,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,False
257,3,6,5s,962.0,1.0,batteries or technology ,0.5,0.0,looked like there was alot information on the page with a title in bold writing that ,-,-,-,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,False
258,4,1,5s,64.0,1.0,clothing ,1.0,0.0,"advetising clothing, for men women and children. great colours",-,-,-,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,False
259,4,2,5s,96.0,1.0,"glasses, sports glasses, sunglasses",1.0,0.0,"picture of families and vacation locations. advertising sunglasses, sports glasses etc",-,-,-,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,False
260,4,3,5s,61.0,1.0,sports gear,1.0,0.0,i found it to have a lot going on so hard to remember ,-,-,-,3.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,False
261,4,4,5s,424.0,1.0,news about the weather ,1.0,0.5,unsure ,-,-,-,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,False
262,4,5,5s,67.0,1.0,food?,0.0,0.0,colourful,-,-,-,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,False
263,4,6,5s,128.0,1.0,"too complicated, alot going on",0.0,0.0,"there was too much going on, too much writing. hard to take anything in",-,-,-,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,False
264,5,1,5s,118.0,1.0,sustainable fashion for men women and kids,1.0,0.0,the web page had three people a women and a child and a man in bright clothing. it had a company name in white writing with blue background called whistles and it said ti sold sustainable clothing,-,-,-,4.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,False
265,5,2,5s,104.0,1.0,eyewear contact lenses sunglasses,1.0,0.0,it had 3 main boxes at the bottom of the web page one for contact lenses one for sunglasses and one for eye wear. it featured people including children and had the company name I-CARE at the top of the page,-,-,-,4.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,False
266,5,3,5s,105.0,1.0,clothing,1.0,0.0,it was a very ugly website with a large leopard or big cat as the main image and it was laid out in a confusing way and hard to look at due to a mix of fonts and colours,-,-,-,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,False
267,5,4,5s,75.0,1.0,weather information,1.0,0.0,blue and white website design with cheap looking graphics. tabs across the top for radar information and weather reports,-,-,-,3.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,False
268,5,5,5s,149.0,1.0,pet supplies,1.0,1.0,I saw a page with a large cardboard box the website was messy and hard to look at. there were three products in boxes at the bottom of the page and the colours were horrible.,-,-,-,3.0,1.0,5.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,False
269,5,6,5s,120.0,1.0,news articles,0.5,0.5,it was a website that was white and black and had a lot of possible links to other articles laid out in a sort of news style setting. it was clean and functional and looked very simple,-,-,-,6.0,6.0,7.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,False
270,6,1,5s,95.0,1.0,"Sells mens, womens, and childrens clothes",1.0,0.0,"It was simple, stylish, easy to navigate, not busy webpage enabling you to shop clothes online. Weird logo though - seemed not connected to the website",-,-,-,7.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,4.0,False
271,6,2,5s,62.0,0.5,contact lenses and glasses,1.0,0.0,"Clear, smiley people wearing sunglass. Not much going on",-,-,-,7.0,7.0,6.0,5.0,6.0,3.0,4.0,4.0,6.0,4.0,False
272,6,3,5s,78.0,0.0,outdoorsy shoes and clothes,1.0,1.0,"Big animal, a bit too much and scary, offers, clear menu of options",-,-,-,5.0,3.0,6.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,False
273,6,4,5s,82.0,1.0,Provides weather information and prognosis,1.0,0.0,"Had a map of areas with weather indicated, prognosis for Prague, natural blue colours",-,-,-,6.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,False
274,6,5,5s,70.0,0.5,Animal food and accessories,1.0,0.0,"A lot going on, a lot of picures and text, only thing I can remember is pick up in branch or deliver",-,-,-,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,False
275,6,6,5s,49.0,1.0,Looks like an online magazine,0.5,0.0,A bunch of articles,-,-,-,2.0,3.0,2.0,4.0,6.0,3.0,2.0,3.0,3.0,4.0,False
276,7,1,5s,99.0,1.0,kids clothing,1.0,0.0,"different sections for different types of clothing, clothing for boys and girls",-,-,-,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,False
277,7,2,5s,121.0,1.0,provides glasses and contact lenses,1.0,1.0,website advertising about being ready for a vacation in order to make customers aware of their products made for sunlight ,-,-,-,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,5.0,False
278,7,3,5s,149.0,1.0,"sells clothing for hiking, mounting climbing and other extreme sports and activities",1.0,0.0,"large options for categories to navigate, offering different items to sell for different needs",-,-,-,5.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,4.0,4.0,False
279,7,4,5s,123.0,1.0,provides news about the weather in different locations ,1.0,0.0,a map with areas showing the estimated temperature and weather conditions,-,-,-,6.0,5.0,6.0,5.0,6.0,3.0,4.0,6.0,6.0,4.0,False
280,7,5,5s,176.0,1.0,provides toys and food supplies for pets,1.0,1.0,"looked like a website where you could buy treats, food and toys for pets. it had a list you could scroll through and subheadings",-,-,-,7.0,7.0,7.0,5.0,6.0,4.0,4.0,7.0,7.0,4.0,False
281,7,6,5s,145.0,1.0,provides news on the latest gadgets and technology being developed and used,1.0,1.0,"and article style layout, a few pictures indicating what the site might have been about",-,-,-,3.0,2.0,4.0,3.0,6.0,5.0,3.0,4.0,3.0,1.0,False
282,8,1,5s,121.0,1.0,"Clothes, sustainable fashion for everyone. ",1.0,1.0,"Whistles, sustainable clothes. Quite neutral colours. A mens sections with a man picture, womens and childrens the same at the bottom. ",-,-,-,7.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,False
283,8,2,5s,110.0,1.0,Eye things and holiday things,0.5,1.0,"A beach picture. A bright white page. Fresh, not many things to select. ",-,-,-,7.0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,7.0,4.0,False
284,8,3,5s,109.0,1.0,Outdoor walking/sports equipment,1.0,0.0,"It was like an outdoor sports website, there was a lion or tiger as a logo I think. Some sections like footwear at the bottom",-,-,-,6.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,False
285,8,4,5s,90.0,1.0,The weather information,1.0,1.0,A pretty normal looking weather website. Info of the day. A side section with info of the week. An article about an iceberg. ,-,-,-,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,False
286,8,5,5s,104.0,1.0,Pet products,1.0,1.0,"A website for pets/products. Quite colourful, banners at the top. ",-,-,-,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,False
287,8,6,5s,138.0,0.0,"Information website, news media, most read on the right hand side. ",0.5,0.0,"It was a website for information, news pages. Most read on the right hand side. some big articles in the middle. and lots n the left hand side too.",-,-,-,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False
288,9,1,5s,99.0,1.0,Sustainable fashion for everyone,1.0,0.0,"At the top there was a small logo. Furtherdown were pictures of a child, a woman, and a man wearing the brand's clothes. ",-,-,-,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,False
289,9,2,5s,94.0,1.0,Glasses and eyewear,1.0,1.0,"It featured a prominent headline of summer offers, with a photograph of a family on the beach on the left-hand side. Below, there were three photoboxes advertising different categories, such as sunglasses.",-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,False
290,9,3,5s,129.0,1.0,Mountaineering and sports items/clothing,1.0,0.0,"There is a big picture of a snow leopard in the foreground, with a woman running up a mountain in the background. Below are three more images with text to click on, featuring the different categories of products.",-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,False
291,9,4,5s,110.0,1.0,It is a weather forceasting website.,1.0,1.0,"It is a weather forecasting website. It includes the forecast of a given day as well as coming days, using typical symbols of forecasting including clouds and suns. These use up a significant part of the screen.",-,-,-,5.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,False
292,9,5,5s,136.0,1.0,Pet food and pet related items,1.0,0.0,"It's a store of pet-related items. At the top, it featured a horizontal bar of  categories, including cat, dog, small mammal, etc. Further down, it featured specific products and their prices as well. ",-,-,-,5.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,False
293,9,6,5s,102.0,1.0,News of tech,1.0,0.0,"ON the sidebar there were several blocks of text, presumably of different articles. In the middle there was a headline and picture. Further down there were smaller pictures each relating to a specific article. ",-,-,-,3.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,False
294,10,1,5s,105.0,1.0,Pyjamas,0.0,0.0,"pyjama website with designs for men, women and children, the designs looked quite fun and engaging, almost child-like/cartoonish in design. ",-,-,-,6.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,7.0,5.0,False
295,10,2,5s,93.0,1.0,Eye care products ,1.0,0.5,"different eye care products, slightly misleading as I initially thought this website was about holidays. I'd guess the products are things like contact lenses, sunglasses maybe. ",-,-,-,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,False
296,10,3,5s,75.0,1.0,outdoor gear,1.0,0.0,"selling outdoor gear, coats, backpacks etc ",-,-,-,6.0,6.0,5.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,False
297,10,4,5s,76.0,1.0,Weather forecast ,1.0,0.5,"weather map with weather conditions and forecast, I believe the forecast was rain and clouds. ",-,-,-,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,False
298,10,5,5s,130.0,1.0,"animal products, feed i believe ",1.0,0.0,"website selling animal product, I believe it was feed. I can recall the headings across the top with the different animals listed. ",-,-,-,3.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,6.0,False
299,10,6,5s,85.0,1.0,tech news,1.0,0.0,"Website on tech news, main central column, two subordinate columns to the right and left with other news stories. ",-,-,-,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
300,11,1,5s,128.0,1.0,"Clothing, for children, men and women",1.0,0.0,"The website wasn't crowded with information, very simply showing that it sells clothing for men, women and children.",-,-,-,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,False
301,11,2,5s,103.0,1.0,Corrective Eyeware,1.0,1.0,"The website contained information for glasses, sun glasses and contact lenses. ",-,-,-,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,False
302,11,3,5s,144.0,1.0,Outdoors equipment,1.0,0.0,"The website was relating to outdoors activities, there was a tiger/lion in the large picture and 2 people hiking next to it. The bottom of the page showed the products that they were selling. I wasn't sure of the relevance of the tiger/lion at a glance.",-,-,-,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,False
303,11,4,5s,116.0,1.0,Weather forecasting,1.0,0.0,"The website had quite a lot of information to take in, there was a lot of weather symbols and an orange banner top right regarding rain.",-,-,-,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,False
304,11,5,5s,108.0,1.0,Pet supplies,1.0,0.0,"I wasn't able to take much in from the page, there was a lot of things to look at but I grasped that the overall theme was pets.",-,-,-,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,False
305,11,6,5s,126.0,1.0,News articles,0.5,0.0,"The website was laid out similar to other news websites, I recognised the layout even though I have never visited this site. There was an article top right relating to finances and the main article in the foreground was relating to a batter plant.",-,-,-,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,False
306,12,1,5s,125.0,1.0,sustainable fashion,1.0,0.0,"Minimalist design, sans serif typography, neutral colours. Simple landing page with few options ",-,-,-,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,False
307,12,2,5s,97.0,1.0,sunglasses and contacts ,1.0,1.0,"Simple layout, predominant colour is blue, lot's of different people are being featured in the different options.",-,-,-,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,False
308,12,3,5s,134.0,1.0,outdoors clothing and other essentials ,1.0,0.0,Landing page with large emphasis on a cheetah image that takes your attention away from the rest of the website ,-,-,-,4.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,False
309,12,4,5s,94.0,1.0,weather ,1.0,0.0,Large image with the weather for that given day. and several other options to see other things. Blue is predominant throughout the landing page,-,-,-,2.0,1.0,5.0,4.0,7.0,5.0,2.0,4.0,4.0,2.0,False
310,12,5,5s,117.37,1.0,animal supplies,1.0,0.0,Yellow and red are the predominant colours. Lot's of eye-catching elements in the same section making it hard to read and figure out what is going on. ,-,-,-,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,False
311,12,6,5s,194.0,0.5,news ,0.5,0.0,"Lots of news columns, central column takes up most of the page, has an image for each article. Other columns are made up of headlines that have no illustrative component ",-,-,-,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,False
312,14,1,5s,55.0,1.0,Clothes,1.0,1.0,Well made fashion site,-,-,-,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,False
313,14,2,5s,71.0,1.0,Eye services,1.0,0.0,Looked alright but not as professional,-,-,-,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,False
314,14,3,5s,71.0,1.0,can't remember,0.0,0.0,"Was staring at the tiger, very attention grabbing",-,-,-,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,False
315,14,4,5s,57.0,1.0,Weather updates,1.0,1.0,Looked clear and simple,-,-,-,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,False
316,14,5,5s,63.0,1.0,Animal stuff,0.5,0.0,Looked colourful but profesional,-,-,-,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,False
317,14,6,5s,52.0,1.0,News,0.5,0.0,Too may words and looked crowded,-,-,-,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,False
318,15,1,5s,148.0,1.0,children and adults clothing,1.0,0.0,it was a minimalist looking website.  The clothes on sale appeared to be pyjamas for kids and adults.  They appeared to be reasonably priced.,-,-,-,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,False
319,15,2,5s,89.0,1.0,Opticians,1.0,1.0,"Options to purchase glasses, sunglasses and contact lenses.",-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
320,15,3,5s,87.0,1.0,Outdoor clothing,1.0,1.0,An animal in the largest photo.  Promoting a sale.,-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
321,15,4,5s,90.0,1.0,Weather Forecast,1.0,0.0,Weather information for Czech Republic.,-,-,-,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
322,15,5,5s,103.0,1.0,Animal Food,1.0,0.0,Products for animals.,-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
323,15,6,5s,109.0,1.0,Provides Articles,0.5,0.0,It looked like a news article website.  Many different articles to be had.,-,-,-,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,False
324,17,1,5s,147.0,1.0,"It is a clothing store, selling clothes for men, women and children. ",1.0,0.0,"I saw 3 sections for men, women's and children's clothing. I think there was some offer about free shipping until some date in July. The Whistles name was written in white, inside a blue box. There was an option to select diferent languages, and EN was selected. ",-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,False
325,17,2,5s,142.0,1.0,I think it sells eyewear and provides eye examinations. ,1.0,0.0,"A family on a beach, blue sky, yellow sandy beach. I noticed the nearest store location is in Prague and you can book examinations online. ",-,-,-,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,False
326,17,3,5s,177.0,1.0,It sells products to do wth hiking. ,1.0,0.0,"I saw people hiking and at the bottom of of the scren I saw there was a section on backpacks. The site wasn't too bright or dull, I would ahve liked to spend more time looking at it. I recall that it wasn't overly busy and there were just a few different sections to look i.e. the backpack section, I think there was one for running too and 2 others. ",-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,False
327,17,4,5s,168.0,1.0,It provides weather forecasts. ,1.0,0.0,I noticed it was displaying the weather for Prague. There was a big blue box with clouds on and it had a forecast for the coming days. It was easily identifiable as a weather forecast site. ,-,-,-,5.0,5.0,7.0,4.0,6.0,4.0,5.0,6.0,6.0,6.0,False
328,17,5,5s,184.0,1.0,"Products for animals, like a pet store.",1.0,1.0,"Very colourful - at first i thought it was Mcdonalds because the colour scheme of yellow and red was very apparent, then I realised it was a pet store beciase I saw the water fountain and I have been thinking of getting one of those recently - that was my first indication it was a pet store. ",-,-,-,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,False
329,17,6,5s,225.0,1.0,"I think it is like a newspaper, geared toward the schience and technology community. ",1.0,0.0,"There was so much text on the screen, with lots of little headlines, it was so busy that i didn't read any of the headlines properly, just quickly scanned over the page. The image that sticks in my head is of the lady staring open mouthed at something. The oage had a white background, which was good given all of the text on the page ",-,-,-,1.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,False
330,18,1,5s,54.0,1.0,Clothes,1.0,0.0,Links to Men/Female/Kids Clothes,-,-,-,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,False
331,18,2,5s,66.0,1.0,Glasses,1.0,0.0,A website selling glasses.,-,-,-,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,False
332,18,3,5s,64.0,1.0,Climbing Gear,1.0,0.0,2 walkers on a hill.,-,-,-,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False
333,18,4,5s,64.0,1.0,Weather Forecasts,1.0,0.0,Big weather map.,-,-,-,4.0,3.0,6.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,False
334,18,5,5s,74.0,1.0,Not sure.,0.0,0.0,there was 4 random featured products ,-,-,-,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,False
335,18,6,5s,49.0,1.0,Tech Blog,1.0,0.0,Lots of news stories,-,-,-,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,False
336,19,1,5s,154.0,1.0,clothes,1.0,1.0,it was a clothes site where you can purchases outfits for the family,-,-,-,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,False
337,19,2,5s,87.0,1.0,eyewear,1.0,1.0,"a website that offers glasses, sunglasses and contact lenses presumably on prescription",-,-,-,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False
338,19,3,5s,177.0,0.5,outdoor sports products,1.0,1.0,i saw a black and white leopard in the main picture and a couple trekking in the back. it sells outdoor clothing and other products,-,-,-,7.0,4.0,7.0,4.0,7.0,4.0,4.0,7.0,7.0,4.0,False
339,19,4,5s,127.0,1.0,provides weather information,1.0,1.0,it looked like a weather forecasting website,-,-,-,7.0,4.0,7.0,4.0,7.0,4.0,4.0,7.0,7.0,4.0,False
340,19,5,5s,217.0,1.0,"looks like a site that sells food/products for animals, i saw a sign saying 'pick up online or at our branch'",1.0,1.0,looks like somewhere where you can buy food/animal/pet products,-,-,-,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,False
341,19,6,5s,165.0,1.0,a site that provides information for tech,1.0,1.0,"main article was to do with energy, so i think its to do with technology",-,-,-,7.0,4.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,4.0,False
342,20,1,5s,118.0,1.0,sustainable fashion,1.0,0.0,"pastel yellow and navy blue, photos of child, man, woman, in pastel clothes",-,-,-,7.0,5.0,7.0,4.0,7.0,5.0,4.0,4.0,7.0,3.0,False
343,20,2,5s,121.0,1.0,glasses and contact lenses,1.0,1.0,"blue and white colour scheme, people with glasses / sunglasses, sunny pictures, fresh, summery looking",-,-,-,6.0,7.0,4.0,5.0,7.0,5.0,4.0,6.0,7.0,6.0,False
344,20,3,5s,123.0,1.0,running / hiking gear,1.0,0.0,"white / blue / red colour scheme, couple running up hill, cat logo, big cat picture",-,-,-,7.0,6.0,7.0,6.0,7.0,6.0,4.0,6.0,7.0,4.0,False
345,20,4,5s,100.0,1.0,weather forecasts,1.0,0.0,"blue / white colour scheme, weather maps, weather photos, weather forecast calendars",-,-,-,7.0,6.0,7.0,6.0,7.0,5.0,4.0,7.0,7.0,4.0,False
346,20,5,5s,122.0,1.0,pet products,1.0,0.0,"yellow and red colour scheme, pics of animals and animal products",-,-,-,7.0,5.0,7.0,4.0,7.0,4.0,4.0,5.0,7.0,4.0,False
347,20,6,5s,119.0,1.0,news about technology,1.0,0.0,"mostly tech stories / headlines, very black and white",-,-,-,7.0,4.0,7.0,4.0,7.0,4.0,3.0,5.0,7.0,3.0,False
348,21,1,5s,93.0,1.0,pijamas,0.0,0.0,a boring e-commerce,-,-,-,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,False
349,21,2,5s,85.0,1.0,lenses - eye care,1.0,0.0,it looked like a holiday resort advert,-,-,-,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False
350,21,3,5s,107.0,1.0,trekking sportwear,1.0,0.0,quite banal,-,-,-,4.0,4.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,False
351,21,4,5s,112.0,1.0,weather report,1.0,0.0,it is a clean and fresh page with light colors,-,-,-,6.0,5.0,6.0,4.0,6.0,5.0,4.0,6.0,5.0,4.0,False
352,21,5,5s,82.0,1.0,animal food and tools,1.0,1.0,hard to remember,-,-,-,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,False
353,21,6,5s,126.0,1.0,technology info,1.0,0.0,"loads of information on a pre dominant white background , small fixed dimensions make thing hard to read and recall",-,-,-,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,False
354,22,1,5s,277.0,1.0,Clothes/fashions for evrryone-looked like pyjamas etc  for all ages. Generally yellow in colour scheme and aimed at families i think.,1.0,1.0,"Small ""Whistles"" logo in top left (scrolled font) then 3 images of man,woman and young girl. in casual light yellow informal clothing. Girl had a hedgehog on her front and was smiling pleasently. Man was leaning to his left and a casual expression.",-,-,-,6.0,4.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,False
355,22,2,5s,205.0,1.0,Items ready for you to use on holiday,0.0,1.0,"Family of 4 smiling laying down on golden sand, some with sunglasses on. People were in a row of big (man) to small (youngest child). Underneath were 4 images of goods on offer (one was suncream and another sunglasses?)Logo top left.",-,-,-,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,False
356,22,3,5s,279.0,1.0,Outdoor clothing and accessories,1.0,0.0,Hi res full colour image of fell runners running up the side of a mountain in modern outdoor gear. Think there was images of some of the gear on offer-shoes/outdoor clothes. To the left was a leopard image (full face) which was greyscale and contrasted with the colour photo at the back.,-,-,-,2.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,False
357,22,4,5s,184.0,1.0,Shows the weather forecast,1.0,1.0,Weathery logo at the top. Forecast for the days of the week in clickable graphics at the bottom in a row (blue with traditional weather symbols). Weather for a particular region on an area map is the main image central with temp and symbols on),-,-,-,3.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,False
